"city","state","lon","lat"
"Quinque","VA",-78.4375,38.3125
"Roseland","VA",-78.9375,37.8125
"Ruckersville","VA",-78.4375,38.1875
"Schuyler","VA",-78.6875,37.8125
"Shipman","VA",-78.8125,37.6875
"Somerset","VA",-78.1875,38.1875
"Stanardsville","VA",-78.4375,38.3125
"Troy","VA",-78.3125,37.9375
"Tyro","VA",-79.0625,37.8125
"White Hall","VA",-78.5625,38.1875
"Woodberry Forest","VA",-78.0625,38.3125
"Achilles","VA",-76.4375,37.3125
"Amelia Court House","VA",-77.9375,37.3125
"Ark","VA",-76.5625,37.4375
"Arvonia","VA",-78.4375,37.6875
"Ashland","VA",-77.4375,37.8125
"Aylett","VA",-77.1875,37.8125
"Barhamsville","VA",-76.8125,37.4375
"Beaumont","VA",-77.9375,37.6875
"Beaverdam","VA",-77.6875,37.9375
"Bellamy","VA",-76.5625,37.4375
"Bena","VA",-76.5625,37.4375
"Bohannon","VA",-76.3125,37.4375
"Bremo Bluff","VA",-78.3125,37.6875
"Bruington","VA",-76.9375,37.8125
"Bumpass","VA",-77.8125,37.9375
"Cardinal","VA",-76.3125,37.4375
"Cartersville","VA",-78.0625,37.6875
"Charles City","VA",-77.0625,37.3125
"Christchurch","VA",-76.4375,37.5625
"Church View","VA",-76.6875,37.6875
"Cobbs Creek","VA",-76.4375,37.5625
"Columbia","VA",-78.1875,37.8125
"Crozier","VA",-77.8125,37.6875
"Cumberland","VA",-78.3125,37.5625
"Deltaville","VA",-76.4375,37.5625
"Diggs","VA",-76.3125,37.4375
"Doswell","VA",-77.4375,37.8125
"Dutton","VA",-76.4375,37.4375
"Fife","VA",-77.9375,37.6875
"Fork Union","VA",-78.1875,37.8125
"Foster","VA",-76.3125,37.4375
"Glen Allen","VA",-77.4375,37.5625
"Gloucester","VA",-76.5625,37.4375
"Gloucester Point","VA",-76.4375,37.3125
"Goochland","VA",-77.9375,37.6875
"Grimstead","VA",-76.3125,37.4375
"Gum Spring","VA",-77.9375,37.8125
"Gwynn","VA",-76.3125,37.4375
"Hadensville","VA",-77.9375,37.8125
"Hallieford","VA",-76.3125,37.4375
"Hanover","VA",-77.3125,37.8125
"Hardyville","VA",-76.4375,37.5625
"Hartfield","VA",-76.4375,37.5625
"Hayes","VA",-76.4375,37.3125
"Highland Springs","VA",-77.3125,37.5625
"Hudgins","VA",-76.3125,37.4375
"Jamaica","VA",-76.6875,37.6875
"Jamestown","VA",-76.8125,37.1875
"Jetersville","VA",-78.0625,37.3125
"Kents Store","VA",-78.0625,37.9375
"King And Queen Court Hous","VA",-76.8125,37.6875
"King William","VA",-77.0625,37.6875
"Lanexa","VA",-76.9375,37.4375
"Lightfoot","VA",-76.4375,37.3125
"Little Plymouth","VA",-76.8125,37.6875
"Locust Hill","VA",-76.5625,37.5625
"Louisa","VA",-78.0625,37.9375
"Macon","VA",-77.9375,37.5625
"Maidens","VA",-77.8125,37.6875
"Manakin Sabot","VA",-77.6875,37.6875
"Mannboro","VA",-77.9375,37.3125
"Manquin","VA",-77.1875,37.6875
"Maryus","VA",-76.4375,37.3125
"Mascot","VA",-76.6875,37.6875
"Mathews","VA",-76.3125,37.4375
"Mattaponi","VA",-76.8125,37.5625
"Mechanicsville","VA",-77.3125,37.5625
"Midlothian","VA",-77.6875,37.4375
"Millers Tavern","VA",-76.9375,37.8125
"Mineral","VA",-77.8125,38.0625
"Moon","VA",-76.3125,37.4375
"Moseley","VA",-77.8125,37.4375
"New Canton","VA",-78.3125,37.6875
"New Kent","VA",-77.0625,37.5625
"New Point","VA",-76.3125,37.4375
"Newtown","VA",-77.1875,37.9375
"Norge","VA",-76.6875,37.3125
"North","VA",-76.4375,37.4375
"Oilville","VA",-77.8125,37.6875
"Onemo","VA",-76.3125,37.4375
"Ordinary","VA",-76.5625,37.3125
"Port Haywood","VA",-76.3125,37.4375
"Powhatan","VA",-77.9375,37.5625
"Providence Forge","VA",-77.0625,37.4375
"Quinton","VA",-77.1875,37.5625
"Rockville","VA",-77.6875,37.6875
"Ruthville","VA",-77.0625,37.4375
"Saint Stephens Church","VA",-77.0625,37.8125
"Saluda","VA",-76.5625,37.5625
"Sandston","VA",-77.3125,37.5625
"Sandy Hook","VA",-77.9375,37.8125
"Schley","VA",-76.5625,37.4375
"Severn","VA",-76.5625,37.4375
"Shacklefords","VA",-76.6875,37.5625
"State Farm","VA",-77.9375,37.6875
"Stevensville","VA",-76.9375,37.6875
"Studley","VA",-77.4375,37.8125
"Susan","VA",-76.3125,37.4375
"Toano","VA",-76.8125,37.4375
"Topping","VA",-76.4375,37.5625
"Trevilians","VA",-77.9375,37.9375
"University Of Richmond","VA",-77.4375,37.5625
"Urbanna","VA",-76.6875,37.6875
"Wake","VA",-76.4375,37.5625
"Walkerton","VA",-76.9375,37.6875
"Ware Neck","VA",-76.4375,37.4375
"Water View","VA",-76.6875,37.6875
"West Point","VA",-76.8125,37.5625
"White Marsh","VA",-76.5625,37.3125
"Wicomico","VA",-76.5625,37.3125
"Williamsburg","VA",-76.6875,37.3125
"Woods Cross Roads","VA",-76.6875,37.4375
"Zanoni","VA",-76.5625,37.4375
"Montpelier","VA",-77.6875,37.8125
"Richmond","VA",-77.4375,37.5625
"Accomac","VA",-75.6875,37.6875
"Assawoman","VA",-75.5625,37.8125
"Atlantic","VA",-75.5625,37.9375
"Battery Park","VA",-76.5625,36.9375
"Belle Haven","VA",-75.8125,37.5625
"Birdsnest","VA",-75.9375,37.4375
"Bloxom","VA",-75.5625,37.8125
"Cape Charles","VA",-75.9375,37.3125
"Capeville","VA",-75.9375,37.1875
"Carrollton","VA",-76.5625,36.9375
"Carrsville","VA",-76.8125,36.6875
"Cheriton","VA",-75.9375,37.3125
"Chesapeake","VA",-76.1875,36.8125
"Chincoteague Island","VA",-75.4375,37.9375
"Wallops Island","VA",-75.4375,37.9375
"Craddockville","VA",-75.8125,37.5625
"Davis Wharf","VA",-75.6875,37.6875
"Eastville","VA",-75.9375,37.3125
"Exmore","VA",-75.8125,37.5625
"Franktown","VA",-75.9375,37.4375
"Greenbackville","VA",-75.4375,37.9375
"Greenbush","VA",-75.6875,37.8125
"Hacksneck","VA",-75.8125,37.6875
"Hallwood","VA",-75.5625,37.9375
"Harborton","VA",-75.8125,37.6875
"Horntown","VA",-75.4375,37.9375
"Oak Hall","VA",-75.5625,37.9375
"Isle Of Wight","VA",-76.6875,36.9375
"Jamesville","VA",-75.8125,37.5625
"Jenkins Bridge","VA",-75.5625,37.9375
"Keller","VA",-75.8125,37.5625
"Locustville","VA",-75.6875,37.6875
"Machipongo","VA",-75.9375,37.4375
"Mappsville","VA",-75.5625,37.8125
"Marionville","VA",-75.9375,37.4375
"Mears","VA",-75.6875,37.8125
"Melfa","VA",-75.6875,37.6875
"Modest Town","VA",-75.5625,37.8125
"Nassawadox","VA",-75.9375,37.4375
"Nelsonia","VA",-75.5625,37.8125
"New Church","VA",-75.5625,37.9375
"Onancock","VA",-75.8125,37.6875
"Onley","VA",-75.6875,37.6875
"Oyster","VA",-75.9375,37.3125
"Painter","VA",-75.8125,37.5625
"Parksley","VA",-75.6875,37.8125
"Pungoteague","VA",-75.8125,37.5625
"Quinby","VA",-75.6875,37.5625
"Rescue","VA",-76.5625,36.9375
"Sanford","VA",-75.5625,37.9375
"Saxis","VA",-75.6875,37.8125
"Seaview","VA",-75.9375,37.3125
"Smithfield","VA",-76.6875,36.9375
"Suffolk","VA",-76.5625,36.8125
"Tangier","VA",-75.8125,37.6875
"Tasley","VA",-75.6875,37.6875
"Temperanceville","VA",-75.5625,37.9375
"Townsend","VA",-75.9375,37.1875
"Virginia Beach","VA",-76.0625,36.8125
"Wachapreague","VA",-75.6875,37.5625
"Wardtown","VA",-75.9375,37.3125
"Wattsville","VA",-75.5625,37.9375
"Willis Wharf","VA",-75.8125,37.5625
"Windsor","VA",-76.6875,36.8125
"Withams","VA",-75.5625,37.9375
"Norfolk","VA",-76.1875,36.8125
"Fort Eustis","VA",-76.5625,37.1875
"Franklin","VA",-76.9375,36.6875
"Hampton","VA",-76.4375,37.0625
"Fort Monroe","VA",-76.3125,37.0625
"Poquoson","VA",-76.4375,37.0625
"Yorktown","VA",-76.5625,37.1875
"Lackey","VA",-76.5625,37.1875
"Seaford","VA",-76.5625,37.1875
"Portsmouth","VA",-76.3125,36.8125
"Fort Lee","VA",-77.3125,37.1875
"Petersburg","VA",-77.4375,37.1875
"Alberta","VA",-77.9375,36.8125
"Ammon","VA",-77.6875,37.0625
"Blackstone","VA",-77.9375,37.0625
"Boykins","VA",-77.1875,36.5625
"Branchville","VA",-77.3125,36.5625
"Capron","VA",-77.1875,36.6875
"Carson","VA",-77.4375,37.0625
"Chester","VA",-77.4375,37.3125
"Chesterfield","VA",-77.5625,37.4375
"Church Road","VA",-77.6875,37.1875
"Colonial Heights","VA",-77.4375,37.3125
"Courtland","VA",-77.0625,36.6875
"Dendron","VA",-76.9375,37.0625
"Dewitt","VA",-77.6875,37.0625
"Dinwiddie","VA",-77.5625,37.0625
"Disputanta","VA",-77.1875,37.1875
"Dolphin","VA",-77.8125,36.8125
"Drewryville","VA",-77.3125,36.6875
"Ebony","VA",-78.0625,36.5625
"Elberon","VA",-76.8125,37.0625
"Emporia","VA",-77.5625,36.6875
"Ford","VA",-77.6875,37.1875
"Freeman","VA",-77.6875,36.8125
"Gasburg","VA",-77.9375,36.5625
"Hopewell","VA",-77.3125,37.3125
"Ivor","VA",-76.9375,36.9375
"Jarratt","VA",-77.4375,36.8125
"Lawrenceville","VA",-77.8125,36.6875
"McKenney","VA",-77.6875,36.9375
"Meredithville","VA",-77.9375,36.8125
"Newsoms","VA",-77.0625,36.5625
"Prince George","VA",-77.3125,37.1875
"Rawlings","VA",-77.8125,36.9375
"Sedley","VA",-77.0625,36.8125
"Skippers","VA",-77.5625,36.5625
"Spring Grove","VA",-77.0625,37.1875
"Stony Creek","VA",-77.4375,36.9375
"Surry","VA",-76.8125,37.1875
"Sussex","VA",-77.3125,36.9375
"Sutherland","VA",-77.5625,37.1875
"Valentines","VA",-77.8125,36.5625
"Wakefield","VA",-76.9375,36.9375
"Warfield","VA",-77.8125,36.9375
"Waverly","VA",-77.0625,37.0625
"White Plains","VA",-77.9375,36.6875
"Wilsons","VA",-77.8125,37.1875
"Yale","VA",-77.3125,36.8125
"Zuni","VA",-76.8125,36.8125
"Claremont","VA",-76.9375,37.1875
"Farmville","VA",-78.4375,37.3125
"Baskerville","VA",-78.3125,36.6875
"Boydton","VA",-78.3125,36.5625
"Bracey","VA",-78.0625,36.5625
"Brodnax","VA",-77.9375,36.6875
"Buckingham","VA",-78.5625,37.5625
"Burkeville","VA",-78.1875,37.1875
"Charlotte Court House","VA",-78.6875,37.0625
"Chase City","VA",-78.4375,36.8125
"Clarksville","VA",-78.5625,36.5625
"Crewe","VA",-78.0625,37.1875
"Cullen","VA",-78.6875,37.1875
"Dillwyn","VA",-78.4375,37.5625
"Drakes Branch","VA",-78.5625,36.9375
"Dundas","VA",-78.0625,36.9375
"Evergreen","VA",-78.8125,37.3125
"Fort Mitchell","VA",-78.1875,36.9375
"Green Bay","VA",-78.3125,37.1875
"Hampden Sydney","VA",-78.4375,37.1875
"Kenbridge","VA",-78.0625,36.9375
"Keysville","VA",-78.4375,37.0625
"La Crosse","VA",-78.0625,36.6875
"Lunenburg","VA",-78.3125,36.9375
"Meherrin","VA",-78.4375,37.0625
"Nottoway","VA",-78.0625,37.0625
"Pamplin","VA",-78.6875,37.3125
"Phenix","VA",-78.8125,37.0625
"Prospect","VA",-78.5625,37.3125
"Randolph","VA",-78.6875,37.0625
"Red House","VA",-78.8125,37.1875
"Red Oak","VA",-78.5625,36.8125
"Rice","VA",-78.3125,37.3125
"Saxe","VA",-78.6875,36.9375
"Skipwith","VA",-78.5625,36.6875
"South Hill","VA",-78.1875,36.6875
"Victoria","VA",-78.1875,36.9375
"Wylliesburg","VA",-78.5625,36.8125
"Roanoke","VA",-79.9375,37.3125
"Ararat","VA",-80.5625,36.5625
"Axton","VA",-79.6875,36.6875
"Bassett","VA",-80.0625,36.8125
"Belspring","VA",-80.5625,37.1875
"Bent Mountain","VA",-80.1875,37.1875
"Blacksburg","VA",-80.4375,37.1875
"Blue Ridge","VA",-79.8125,37.3125
"Boones Mill","VA",-79.9375,37.0625
"Buchanan","VA",-79.6875,37.5625
"Callaway","VA",-80.0625,37.0625
"Christiansburg","VA",-80.4375,37.1875
"Cascade","VA",-79.6875,36.5625
"Catawba","VA",-80.1875,37.3125
"Check","VA",-80.1875,37.0625
"Claudville","VA",-80.4375,36.5625
"Cloverdale","VA",-79.9375,37.3125
"Collinsville","VA",-79.9375,36.6875
"Copper Hill","VA",-80.1875,37.0625
"Critz","VA",-80.1875,36.6875
"Daleville","VA",-79.9375,37.4375
"Dublin","VA",-80.6875,37.0625
"Eagle Rock","VA",-79.8125,37.6875
"Eggleston","VA",-80.5625,37.3125
"Elliston","VA",-80.1875,37.1875
"Ferrum","VA",-80.0625,36.9375
"Fieldale","VA",-79.9375,36.6875
"Fincastle","VA",-79.8125,37.5625
"Floyd","VA",-80.3125,36.9375
"Glade Hill","VA",-79.8125,37.0625
"Glen Lyn","VA",-80.8125,37.4375
"Goldbond","VA",-80.5625,37.4375
"Goodview","VA",-79.6875,37.1875
"Hardy","VA",-79.8125,37.1875
"Henry","VA",-79.9375,36.8125
"Huddleston","VA",-79.5625,37.0625
"Indian Valley","VA",-80.5625,36.9375
"McCoy","VA",-80.4375,37.1875
"Martinsville","VA",-79.8125,36.6875
"Meadows Of Dan","VA",-80.4375,36.6875
"Moneta","VA",-79.6875,37.1875
"Montvale","VA",-79.6875,37.4375
"Narrows","VA",-80.8125,37.3125
"Newbern","VA",-80.6875,37.0625
"New Castle","VA",-80.1875,37.5625
"Newport","VA",-80.4375,37.3125
"New River","VA",-80.5625,37.0625
"Oriskany","VA",-79.8125,37.5625
"Paint Bank","VA",-80.3125,37.5625
"Parrott","VA",-80.6875,37.1875
"Patrick Springs","VA",-80.1875,36.6875
"Pearisburg","VA",-80.6875,37.3125
"Pembroke","VA",-80.5625,37.3125
"Penhook","VA",-79.6875,36.9375
"Pilot","VA",-80.3125,37.0625
"Pittsville","VA",-79.4375,37.0625
"Radford","VA",-80.5625,37.0625
"Redwood","VA",-79.9375,37.0625
"Rich Creek","VA",-80.8125,37.4375
"Ridgeway","VA",-79.8125,36.5625
"Riner","VA",-80.4375,37.0625
"Ripplemead","VA",-80.6875,37.3125
"Rocky Mount","VA",-79.9375,36.9375
"Salem","VA",-80.0625,37.3125
"Sandy Level","VA",-79.5625,36.9375
"Shawsville","VA",-80.3125,37.1875
"Spencer","VA",-80.0625,36.5625
"Staffordsville","VA",-80.6875,37.1875
"Stanleytown","VA",-79.9375,36.6875
"Stuart","VA",-80.1875,36.6875
"Thaxton","VA",-79.6875,37.3125
"Troutville","VA",-79.9375,37.4375
"Union Hall","VA",-79.6875,37.0625
"Vesta","VA",-80.3125,36.6875
"Villamont","VA",-79.8125,37.3125
"Vinton","VA",-79.8125,37.3125
"Wirtz","VA",-79.6875,37.0625
"Woolwine","VA",-80.3125,36.8125
"Bristol","VA",-82.1875,36.5625
"Abingdon","VA",-82.0625,36.6875
"Andover","VA",-82.8125,36.9375
"Appalachia","VA",-82.8125,36.9375
"Bee","VA",-82.1875,37.0625
"Ben Hur","VA",-83.0625,36.6875
"Big Stone Gap","VA",-82.8125,36.8125
"Birchleaf","VA",-82.3125,37.1875
"Blackwater","VA",-82.9375,36.6875
"Castlewood","VA",-82.3125,36.8125
"Cleveland","VA",-82.1875,36.9375
"Clinchco","VA",-82.3125,37.1875
"Clintwood","VA",-82.4375,37.1875
"Coeburn","VA",-82.4375,36.9375
"Damascus","VA",-81.8125,36.5625
"Dante","VA",-82.3125,37.0625
"Davenport","VA",-82.0625,37.0625
"Dryden","VA",-82.9375,36.8125
"Duffield","VA",-82.8125,36.6875
"Dungannon","VA",-82.4375,36.8125
"East Stone Gap","VA",-82.6875,36.8125
"Ewing","VA",-83.4375,36.6875
"Fort Blackmore","VA",-82.5625,36.8125
"Gate City","VA",-82.5625,36.6875
"Haysi","VA",-82.3125,37.1875
"Hiltons","VA",-82.4375,36.6875
"Honaker","VA",-81.9375,37.0625
"Jonesville","VA",-83.1875,36.6875
"Keokee","VA",-82.9375,36.8125
"Lebanon","VA",-82.0625,36.9375
"McClure","VA",-82.4375,37.0625
"Mendota","VA",-82.3125,36.6875
"Nickelsville","VA",-82.4375,36.6875
"Nora","VA",-82.3125,37.0625
"Norton","VA",-82.6875,36.9375
"Pound","VA",-82.5625,37.1875
"Pennington Gap","VA",-83.0625,36.8125
"Rosedale","VA",-81.9375,36.9375
"Rose Hill","VA",-83.3125,36.6875
"Saint Charles","VA",-83.0625,36.8125
"Saint Paul","VA",-82.3125,36.9375
"Stonega","VA",-82.8125,36.9375
"Trammel","VA",-82.3125,37.1875
"Weber City","VA",-82.5625,36.5625
"Whitetop","VA",-81.5625,36.5625
"Wise","VA",-82.5625,36.9375
"Pulaski","VA",-80.8125,37.0625
"Atkins","VA",-81.4375,36.8125
"Austinville","VA",-80.8125,36.8125
"Barren Springs","VA",-80.8125,36.9375
"Bastian","VA",-81.1875,37.1875
"Bland","VA",-81.0625,37.0625
"Broadford","VA",-81.6875,36.9375
"Cana","VA",-80.6875,36.5625
"Ceres","VA",-81.4375,36.9375
"Chilhowie","VA",-81.6875,36.8125
"Cripple Creek","VA",-81.0625,36.8125
"Crockett","VA",-81.1875,36.9375
"Draper","VA",-80.8125,36.9375
"Dugspur","VA",-80.5625,36.8125
"Elk Creek","VA",-81.1875,36.6875
"Emory","VA",-81.8125,36.8125
"Fancy Gap","VA",-80.6875,36.6875
"Fries","VA",-81.0625,36.6875
"Galax","VA",-80.9375,36.6875
"Glade Spring","VA",-81.8125,36.8125
"Hillsville","VA",-80.6875,36.8125
"Hiwassee","VA",-80.6875,36.9375
"Independence","VA",-81.1875,36.6875
"Ivanhoe","VA",-80.9375,36.8125
"Lambsburg","VA",-80.8125,36.5625
"Laurel Fork","VA",-80.5625,36.6875
"Marion","VA",-81.5625,36.8125
"Max Meadows","VA",-80.9375,36.9375
"Meadowview","VA",-81.8125,36.8125
"Mouth Of Wilson","VA",-81.4375,36.5625
"Rocky Gap","VA",-81.0625,37.3125
"Rural Retreat","VA",-81.3125,36.9375
"Saltville","VA",-81.6875,36.9375
"Seven Mile Ford","VA",-81.5625,36.8125
"Speedwell","VA",-81.1875,36.8125
"Sugar Grove","VA",-81.4375,36.8125
"Tannersville","VA",-81.5625,37.0625
"Trout Dale","VA",-81.4375,36.6875
"Volney","VA",-81.3125,36.6875
"Willis","VA",-80.5625,36.8125
"Woodlawn","VA",-80.8125,36.6875
"Wytheville","VA",-81.0625,36.9375
"Staunton","VA",-79.0625,38.1875
"Augusta Springs","VA",-79.3125,38.0625
"Bacova","VA",-79.8125,38.0625
"Blue Grass","VA",-79.5625,38.5625
"Brownsburg","VA",-79.3125,37.9375
"Buena Vista","VA",-79.3125,37.6875
"Churchville","VA",-79.1875,38.3125
"Clifton Forge","VA",-79.8125,37.8125
"Covington","VA",-80.0625,37.8125
"Craigsville","VA",-79.3125,38.0625
"Crimora","VA",-78.8125,38.1875
"Deerfield","VA",-79.4375,38.1875
"Doe Hill","VA",-79.4375,38.4375
"Fairfield","VA",-79.3125,37.8125
"Fort Defiance","VA",-78.9375,38.1875
"Glen Wilton","VA",-79.8125,37.5625
"Goshen","VA",-79.4375,37.9375
"Greenville","VA",-79.1875,37.9375
"Grottoes","VA",-78.8125,38.3125
"Head Waters","VA",-79.4375,38.3125
"Iron Gate","VA",-79.8125,37.8125
"Hot Springs","VA",-79.9375,37.9375
"Lexington","VA",-79.4375,37.8125
"Low Moor","VA",-79.8125,37.8125
"McDowell","VA",-79.5625,38.3125
"Middlebrook","VA",-79.3125,38.0625
"Millboro","VA",-79.6875,38.0625
"Mint Spring","VA",-79.0625,38.0625
"Montebello","VA",-79.0625,37.9375
"Monterey","VA",-79.6875,38.3125
"Mount Sidney","VA",-78.9375,38.3125
"Mustoe","VA",-79.5625,38.4375
"New Hope","VA",-79.1875,38.1875
"Port Republic","VA",-78.8125,38.3125
"Raphine","VA",-79.1875,37.9375
"Rockbridge Baths","VA",-79.4375,37.9375
"Selma","VA",-79.8125,37.8125
"Spottswood","VA",-79.1875,37.9375
"Steeles Tavern","VA",-79.1875,38.1875
"Stuarts Draft","VA",-79.0625,38.0625
"Swoope","VA",-79.1875,38.1875
"Verona","VA",-78.9375,38.1875
"Vesuvius","VA",-79.1875,37.8125
"Warm Springs","VA",-79.8125,38.0625
"West Augusta","VA",-79.3125,38.3125
"Weyers Cave","VA",-78.9375,38.3125
"Williamsville","VA",-79.5625,38.1875
"Lynchburg","VA",-79.1875,37.4375
"Altavista","VA",-79.3125,37.1875
"Alton","VA",-79.0625,36.5625
"Amherst","VA",-79.0625,37.5625
"Appomattox","VA",-78.8125,37.3125
"Bedford","VA",-79.5625,37.3125
"Big Island","VA",-79.4375,37.5625
"Blairs","VA",-79.3125,36.6875
"Brookneal","VA",-78.9375,37.0625
"Buffalo Junction","VA",-78.6875,36.6875
"Callands","VA",-79.5625,36.8125
"Chatham","VA",-79.4375,36.8125
"Clifford","VA",-78.9375,37.5625
"Clover","VA",-78.8125,36.8125
"Cluster Springs","VA",-78.9375,36.5625
"Coleman Falls","VA",-79.3125,37.4375
"Concord","VA",-78.9375,37.3125
"Crystal Hill","VA",-78.9375,36.8125
"Danville","VA",-79.4375,36.5625
"Dry Fork","VA",-79.4375,36.6875
"Evington","VA",-79.3125,37.1875
"Forest","VA",-79.3125,37.3125
"Gladstone","VA",-78.8125,37.5625
"Gladys","VA",-79.0625,37.1875
"Glasgow","VA",-79.4375,37.6875
"Goode","VA",-79.4375,37.3125
"Gretna","VA",-79.3125,36.9375
"Halifax","VA",-78.9375,36.8125
"Howardsville","VA",-78.6875,37.6875
"Hurt","VA",-79.3125,37.0625
"Java","VA",-79.1875,36.8125
"Keeling","VA",-79.3125,36.6875
"Long Island","VA",-79.1875,37.0625
"Lowry","VA",-79.4375,37.3125
"Lynch Station","VA",-79.3125,37.1875
"Madison Heights","VA",-79.0625,37.4375
"Monroe","VA",-79.3125,37.5625
"Naruna","VA",-79.1875,37.1875
"Nathalie","VA",-78.9375,36.9375
"Natural Bridge","VA",-79.5625,37.6875
"Natural Bridge Station","VA",-79.5625,37.5625
"Nelson","VA",-78.6875,36.5625
"Norwood","VA",-78.8125,37.6875
"Republican Grove","VA",-78.9375,36.8125
"Ringgold","VA",-79.3125,36.5625
"Rustburg","VA",-79.0625,37.3125
"Scottsburg","VA",-78.8125,36.8125
"Scottsville","VA",-78.4375,37.8125
"South Boston","VA",-78.9375,36.6875
"Spout Spring","VA",-78.9375,37.3125
"Sutherlin","VA",-79.1875,36.6875
"Sweet Briar","VA",-79.0625,37.5625
"Vernon Hill","VA",-79.0625,36.8125
"Virgilina","VA",-78.8125,36.5625
"Wingina","VA",-78.6875,37.6875
"Amonate","VA",-81.6875,37.1875
"Bandy","VA",-81.6875,37.1875
"Big Rock","VA",-82.1875,37.3125
"Bishop","VA",-81.5625,37.1875
"Bluefield","VA",-81.3125,37.1875
"Boissevain","VA",-81.4375,37.3125
"Breaks","VA",-82.3125,37.3125
"Burkes Garden","VA",-81.5625,37.1875
"Cedar Bluff","VA",-81.8125,37.0625
"Doran","VA",-81.8125,37.0625
"Falls Mills","VA",-81.3125,37.3125
"Grundy","VA",-82.0625,37.3125
"Harman","VA",-82.0625,37.3125
"Horsepen","VA",-81.5625,37.1875
"Hurley","VA",-82.0625,37.4375
"Jewell Ridge","VA",-81.8125,37.1875
"Keen Mountain","VA",-81.9375,37.1875
"Mavisdale","VA",-82.0625,37.3125
"Maxie","VA",-82.1875,37.3125
"North Tazewell","VA",-81.4375,37.1875
"Oakwood","VA",-82.0625,37.1875
"Pilgrims Knob","VA",-81.9375,37.3125
"Pocahontas","VA",-81.3125,37.3125
"Pounding Mill","VA",-81.6875,37.0625
"Raven","VA",-81.9375,37.1875
"Red Ash","VA",-81.5625,37.1875
"Richlands","VA",-81.8125,37.0625
"Rowe","VA",-81.9375,37.1875
"Shortt Gap","VA",-82.0625,37.3125
"Swords Creek","VA",-81.9375,37.0625
"Tazewell","VA",-81.5625,37.0625
"Vansant","VA",-82.0625,37.1875
"Whitewood","VA",-81.8125,37.1875
"Wolford","VA",-82.0625,37.3125
"Bluefield","WV",-81.1875,37.3125
"Athens","WV",-81.0625,37.4375
"Beeson","WV",-81.1875,37.5625
"Bramwell","WV",-81.3125,37.3125
"Bud","WV",-81.3125,37.5625
"Covel","WV",-81.3125,37.4375
"Freeman","WV",-81.3125,37.3125
"Herndon","WV",-81.3125,37.5625
"Hiawatha","WV",-81.0625,37.4375
"Kegley","WV",-81.1875,37.4375
"Kellysville","WV",-81.0625,37.4375
"Lashmeet","WV",-81.1875,37.4375
"Matoaka","WV",-81.3125,37.4375
"Montcalm","WV",-81.1875,37.3125
"Nemours","WV",-81.0625,37.4375
"Oakvale","WV",-80.9375,37.3125
"Princeton","WV",-81.0625,37.3125
"Rock","WV",-81.1875,37.4375
"Wolfe","WV",-81.0625,37.4375
"Welch","WV",-81.5625,37.4375
"Anawalt","WV",-81.4375,37.3125
"Avondale","WV",-81.8125,37.4375
"Bartley","WV",-81.6875,37.3125
"Berwind","WV",-81.6875,37.3125
"Big Sandy","WV",-81.6875,37.4375
"Bradshaw","WV",-81.8125,37.3125
"Brenton","WV",-81.6875,37.5625
"Capels","WV",-81.6875,37.4375
"Caretta","WV",-81.6875,37.3125
"Clear Fork","WV",-81.6875,37.5625
"Coal Mountain","WV",-81.6875,37.6875
"Coalwood","WV",-81.6875,37.4375
"Crumpler","WV",-81.3125,37.4375
"Cucumber","WV",-81.6875,37.4375
"Cyclone","WV",-81.6875,37.6875
"Davy","WV",-81.6875,37.4375
"Eckman","WV",-81.4375,37.4375
"Elbert","WV",-81.5625,37.3125
"Elkhorn","WV",-81.4375,37.4375
"English","WV",-81.6875,37.4375
"Fanrock","WV",-81.5625,37.5625
"Gary","WV",-81.5625,37.3125
"Hanover","WV",-81.8125,37.5625
"Havaco","WV",-81.5625,37.4375
"Hemphill","WV",-81.5625,37.4375
"Hensley","WV",-81.6875,37.4375
"Iaeger","WV",-81.8125,37.4375
"Ikes Fork","WV",-81.8125,37.5625
"Isaban","WV",-81.9375,37.5625
"Itmann","WV",-81.5625,37.5625
"Jenkinjones","WV",-81.4375,37.3125
"Jesse","WV",-81.5625,37.6875
"Jolo","WV",-81.8125,37.3125
"Justice","WV",-81.8125,37.5625
"Keystone","WV",-81.4375,37.4375
"Kimball","WV",-81.4375,37.4375
"Kopperston","WV",-81.5625,37.6875
"Kyle","WV",-81.4375,37.4375
"Leckie","WV",-81.4375,37.3125
"Lynco","WV",-81.6875,37.6875
"Marianna","WV",-81.5625,37.5625
"Matheny","WV",-81.5625,37.6875
"Maybeury","WV",-81.3125,37.3125
"Mohawk","WV",-81.9375,37.4375
